id,instance_no,reg_type,k_repetition,reg_value,loss
1527,16.0,dropout,7.0,0.25,0.6657451472612335
1528,16.0,dropout,8.0,0.25,0.4672718625487803
1529,16.0,dropout,9.0,0.25,0.5672236531688991
1530,16.0,dropout,0.0,0.05,0.11939271659377815
1531,16.0,dropout,1.0,0.05,0.24358651186460198
1532,16.0,dropout,2.0,0.05,-0.09153287430617546
1533,16.0,dropout,3.0,0.05,0.07395135581317454
1534,16.0,dropout,4.0,0.05,0.050313492303353885
1535,16.0,dropout,5.0,0.05,0.1812865336590911
1536,16.0,dropout,6.0,0.05,0.07735826509481082
1537,16.0,dropout,7.0,0.05,0.01451644694305026
1538,16.0,dropout,8.0,0.05,0.18905294714808868
1539,16.0,dropout,9.0,0.05,0.06290028919095642
1540,17.0,dropout,0.0,0.15000000000000002,0.2334110579801736
1541,17.0,dropout,1.0,0.15000000000000002,0.24899400725855547
1542,17.0,dropout,2.0,0.15000000000000002,0.05391958645610509
1543,17.0,dropout,3.0,0.15000000000000002,0.3021856357571861
1544,17.0,dropout,4.0,0.15000000000000002,0.26945651673358073
1545,17.0,dropout,5.0,0.15000000000000002,0.3162199083572795
1546,17.0,dropout,6.0,0.15000000000000002,0.29237484855198803
1547,17.0,dropout,7.0,0.15000000000000002,0.23493242541211407
1548,17.0,dropout,8.0,0.15000000000000002,0.2411327330253956
1549,17.0,dropout,9.0,0.15000000000000002,0.12651615677606998
1550,17.0,dropout,0.0,0.25,0.8375139933858404
1551,17.0,dropout,1.0,0.25,0.5620276408864138
1552,17.0,dropout,2.0,0.25,0.78738984632804
1553,17.0,dropout,3.0,0.25,0.7773841971784277
1554,17.0,dropout,4.0,0.25,0.8789639030207296
1555,17.0,dropout,5.0,0.25,0.4926933110668681
1556,17.0,dropout,6.0,0.25,0.8143142375752808
1557,17.0,dropout,7.0,0.25,0.6331239878811805
1558,17.0,dropout,8.0,0.25,0.5819038272627723
1559,17.0,dropout,9.0,0.25,0.6133350446345248
1560,18.0,dropout,0.0,0.05,-0.010054172234831633
1561,18.0,dropout,1.0,0.05,-0.2172513857853346
1562,18.0,dropout,2.0,0.05,0.012947947340347717
1563,18.0,dropout,3.0,0.05,0.13414218695778515
1564,18.0,dropout,4.0,0.05,-0.021833446017665896
1565,18.0,dropout,5.0,0.05,0.1154737672603856
1566,18.0,dropout,6.0,0.05,0.13431551761703195
1567,18.0,dropout,7.0,0.05,-0.04790416099675581
1568,18.0,dropout,8.0,0.05,0.15164282418109218
1569,18.0,dropout,9.0,0.05,-0.08327959857517608
1570,18.0,dropout,0.0,0.15000000000000002,0.07093352782910031
1571,18.0,dropout,1.0,0.15000000000000002,0.23204950716036535
1572,18.0,dropout,2.0,0.15000000000000002,0.16088270649499797
1573,18.0,dropout,3.0,0.15000000000000002,0.21275259593188017
1574,18.0,dropout,4.0,0.15000000000000002,0.15125571185808967
1575,18.0,dropout,5.0,0.15000000000000002,0.15475585496735464
1576,18.0,dropout,6.0,0.15000000000000002,0.16910528720102325
1577,18.0,dropout,7.0,0.15000000000000002,0.2844898267476663
1578,18.0,dropout,8.0,0.15000000000000002,0.2802952571950766
1579,18.0,dropout,9.0,0.15000000000000002,0.1886457464945157
1580,19.0,dropout,0.0,0.25,0.5552073758587904
1581,19.0,dropout,1.0,0.25,0.5396619676913862
1582,19.0,dropout,2.0,0.25,0.5779984941324066
1583,19.0,dropout,3.0,0.25,0.8517813024704775
1584,19.0,dropout,4.0,0.25,0.6118712083184827
1585,19.0,dropout,5.0,0.25,0.5980881900253111
1586,19.0,dropout,6.0,0.25,0.588073359807848
1587,19.0,dropout,7.0,0.25,0.8315310907477635
1588,19.0,dropout,8.0,0.25,0.6434151637599268
1589,19.0,dropout,9.0,0.25,0.6432972666375062
1590,19.0,dropout,0.0,0.05,0.12267650980057959
1591,19.0,dropout,1.0,0.05,-0.18163974891228213
1592,19.0,dropout,2.0,0.05,0.08033499896304744
1593,19.0,dropout,3.0,0.05,0.10333364012400752
1594,19.0,dropout,4.0,0.05,0.07173662727291996
1595,19.0,dropout,5.0,0.05,-0.06812926836776549
1596,19.0,dropout,6.0,0.05,0.03407174413018147
1597,19.0,dropout,7.0,0.05,0.022573851559058743
1598,19.0,dropout,8.0,0.05,0.011221446968642792
1599,19.0,dropout,9.0,0.05,0.03636174355971726
1600,0.0,dropout,0.0,0.15000000000000002,1.3002558109449447
1601,0.0,dropout,1.0,0.15000000000000002,1.1397099881398867
1602,0.0,dropout,2.0,0.15000000000000002,1.316222221905602
1603,0.0,dropout,3.0,0.15000000000000002,1.285762622702716
1604,0.0,dropout,4.0,0.15000000000000002,1.1656668620478505
1605,0.0,dropout,5.0,0.15000000000000002,1.2220333765059526
1606,0.0,dropout,6.0,0.15000000000000002,1.2037613482492477
1607,0.0,dropout,7.0,0.15000000000000002,1.2619853697503713
1608,0.0,dropout,8.0,0.15000000000000002,1.177303536319942
1609,0.0,dropout,9.0,0.15000000000000002,1.2769639420574335
1610,0.0,dropout,0.0,0.25,1.7738353662923572
1611,0.0,dropout,1.0,0.25,1.6265493301043963
1612,0.0,dropout,2.0,0.25,1.6604503828463026
1613,0.0,dropout,3.0,0.25,1.8007913820888455
1614,0.0,dropout,4.0,0.25,1.662811302896987
1615,0.0,dropout,5.0,0.25,1.7574635632302915
1616,0.0,dropout,6.0,0.25,1.6249700384787193
1617,0.0,dropout,7.0,0.25,1.5873218025691507
1618,0.0,dropout,8.0,0.25,1.7225540400920378
1619,0.0,dropout,9.0,0.25,1.617083499673601
1620,1.0,dropout,0.0,0.05,0.44376337989196085
1621,1.0,dropout,1.0,0.05,0.1274279456879842
1622,1.0,dropout,2.0,0.05,0.2941515875036721
1623,1.0,dropout,3.0,0.05,0.624587956081182
1624,1.0,dropout,4.0,0.05,0.3321918733908429
1625,1.0,dropout,5.0,0.05,0.20873450669233787
1626,1.0,dropout,6.0,0.05,0.2649665006205604
1627,1.0,dropout,7.0,0.05,0.4746606919746878
1628,1.0,dropout,8.0,0.05,0.5205156081449845
1629,1.0,dropout,9.0,0.05,0.30803464825000393
1630,1.0,dropout,0.0,0.15000000000000002,0.5515844320049683
1631,1.0,dropout,1.0,0.15000000000000002,0.5493983554999005
1632,1.0,dropout,2.0,0.15000000000000002,0.6825752344248134
1633,1.0,dropout,3.0,0.15000000000000002,0.6734257949380336
1634,1.0,dropout,4.0,0.15000000000000002,0.4444237898868987
1635,1.0,dropout,5.0,0.15000000000000002,0.7814967548179017
1636,1.0,dropout,6.0,0.15000000000000002,0.7607255866696072
1637,1.0,dropout,7.0,0.15000000000000002,0.6221803205118309
1638,1.0,dropout,8.0,0.15000000000000002,0.5608371167684617
1639,1.0,dropout,9.0,0.15000000000000002,0.5910028762538785
1640,2.0,dropout,0.0,0.25,0.8618679731981407
1641,2.0,dropout,1.0,0.25,0.7542639905145349
1642,2.0,dropout,2.0,0.25,0.46789740308113514
1643,2.0,dropout,3.0,0.25,0.722426317329601
1644,2.0,dropout,4.0,0.25,0.8781533310507386
1645,2.0,dropout,5.0,0.25,0.857973678019037
1646,2.0,dropout,6.0,0.25,0.860774573727654
1647,2.0,dropout,7.0,0.25,0.747285275019419
1648,2.0,dropout,8.0,0.25,0.9224200128216078
1649,2.0,dropout,9.0,0.25,0.748079554257812
1650,2.0,dropout,0.0,0.05,0.213705332397026
1651,2.0,dropout,1.0,0.05,0.09366137751667451
1652,2.0,dropout,2.0,0.05,0.1567839739193363
1653,2.0,dropout,3.0,0.05,0.10698162533870587
1654,2.0,dropout,4.0,0.05,0.22437177705121958
1655,2.0,dropout,5.0,0.05,0.09873338009378183
1656,2.0,dropout,6.0,0.05,0.09280154042097165
1657,2.0,dropout,7.0,0.05,0.18893268837902744
1658,2.0,dropout,8.0,0.05,0.09907470540610719
1659,2.0,dropout,9.0,0.05,0.08785392581873273
1660,3.0,dropout,0.0,0.15000000000000002,0.3302602004454012
1661,3.0,dropout,1.0,0.15000000000000002,0.1282463400080923
1662,3.0,dropout,2.0,0.15000000000000002,0.47387949669714513
1663,3.0,dropout,3.0,0.15000000000000002,0.40473268100884086
1664,3.0,dropout,4.0,0.15000000000000002,0.3097686644804021
1665,3.0,dropout,5.0,0.15000000000000002,0.2585299348466441
1666,3.0,dropout,6.0,0.15000000000000002,0.31934440633558714
1667,3.0,dropout,7.0,0.15000000000000002,0.2884813557660555
1668,3.0,dropout,8.0,0.15000000000000002,0.4910656388982323
1669,3.0,dropout,9.0,0.15000000000000002,0.20736447376817957
1670,3.0,dropout,0.0,0.25,0.528153870948291
1671,3.0,dropout,1.0,0.25,0.49692864334864845
1672,3.0,dropout,2.0,0.25,0.6706303835227351
1673,3.0,dropout,3.0,0.25,0.7023027798692079
1674,3.0,dropout,4.0,0.25,0.7087269646753327
1675,3.0,dropout,5.0,0.25,0.6527700937292006
1676,3.0,dropout,6.0,0.25,0.7275264269507435
1677,3.0,dropout,7.0,0.25,0.5753737869824848
1678,3.0,dropout,8.0,0.25,0.6196291955841516
1679,3.0,dropout,9.0,0.25,0.7397432571012088
1680,4.0,dropout,0.0,0.05,0.047753840938283075
1681,4.0,dropout,1.0,0.05,0.016878457512433456
1682,4.0,dropout,2.0,0.05,0.13203044333293407
1683,4.0,dropout,3.0,0.05,0.029314024242727242
1684,4.0,dropout,4.0,0.05,0.009318367101478632
1685,4.0,dropout,5.0,0.05,0.011134788781117552
1686,4.0,dropout,6.0,0.05,-0.0549134940855619
1687,4.0,dropout,7.0,0.05,0.08630686370542703
1688,4.0,dropout,8.0,0.05,0.03326848796587304
1689,4.0,dropout,9.0,0.05,0.08309755815946843
1690,4.0,dropout,0.0,0.15000000000000002,0.23433493624765525
1691,4.0,dropout,1.0,0.15000000000000002,0.06682429096754988
1692,4.0,dropout,2.0,0.15000000000000002,0.21416039291805838
1693,4.0,dropout,3.0,0.15000000000000002,0.3288615630053059
1694,4.0,dropout,4.0,0.15000000000000002,0.24162390776331952
1695,4.0,dropout,5.0,0.15000000000000002,0.25025046609009655
1696,4.0,dropout,6.0,0.15000000000000002,0.3218129767021035
1697,4.0,dropout,7.0,0.15000000000000002,0.4575043840314999
1698,4.0,dropout,8.0,0.15000000000000002,0.2729368959870251
1699,4.0,dropout,9.0,0.15000000000000002,0.3468457988974404
1700,5.0,dropout,0.0,0.25,0.7383720244805976
1701,5.0,dropout,1.0,0.25,0.5980281074692434
1702,5.0,dropout,2.0,0.25,0.9142903539498978
1703,5.0,dropout,3.0,0.25,0.5564211070782601
1704,5.0,dropout,4.0,0.25,0.4697960348432361
1705,5.0,dropout,5.0,0.25,0.5265069509655693
1706,5.0,dropout,6.0,0.25,0.6794834605089762
1707,5.0,dropout,7.0,0.25,0.4931688400384219
1708,5.0,dropout,8.0,0.25,0.7236106461300322
1709,5.0,dropout,9.0,0.25,0.5886972560441837
1710,5.0,dropout,0.0,0.05,-0.02979014158882362
1711,5.0,dropout,1.0,0.05,0.13981952188433744
1712,5.0,dropout,2.0,0.05,0.04830443625043985
1713,5.0,dropout,3.0,0.05,0.07908138027976377
1714,5.0,dropout,4.0,0.05,0.12879839182192454
1715,5.0,dropout,5.0,0.05,-0.04916093756996104
1716,5.0,dropout,6.0,0.05,0.04698811274446059
1717,5.0,dropout,7.0,0.05,0.10657543249552712
1718,5.0,dropout,8.0,0.05,0.011217866927364352
1719,5.0,dropout,9.0,0.05,0.023925106867523284
1720,6.0,dropout,0.0,0.15000000000000002,0.22420667953478368
1721,6.0,dropout,1.0,0.15000000000000002,0.27892499023796885
1722,6.0,dropout,2.0,0.15000000000000002,0.2306933261528853
1723,6.0,dropout,3.0,0.15000000000000002,0.2778650005880562
1724,6.0,dropout,4.0,0.15000000000000002,0.2992383048178926
1725,6.0,dropout,5.0,0.15000000000000002,0.09533459032079025
1726,6.0,dropout,6.0,0.15000000000000002,0.02139267565578709
1727,6.0,dropout,7.0,0.15000000000000002,0.2909115104999064
1728,6.0,dropout,8.0,0.15000000000000002,0.2417529662974659
1729,6.0,dropout,9.0,0.15000000000000002,0.47237645456633276
1730,6.0,dropout,0.0,0.25,0.7070924731948941
1731,6.0,dropout,1.0,0.25,0.6313393951053125
1732,6.0,dropout,2.0,0.25,0.6533528220234834
1733,6.0,dropout,3.0,0.25,0.5946704544278876
1734,6.0,dropout,4.0,0.25,0.4930262183529237
1735,6.0,dropout,5.0,0.25,0.53044932908746
1736,6.0,dropout,6.0,0.25,0.6377856629912786
1737,6.0,dropout,7.0,0.25,0.6547165637167459
1738,6.0,dropout,8.0,0.25,0.5088174188338702
1739,6.0,dropout,9.0,0.25,0.5169982389708248
1740,7.0,dropout,0.0,0.05,0.03130956585573405
1741,7.0,dropout,1.0,0.05,0.0077439938894253504
1742,7.0,dropout,2.0,0.05,-0.027103989548593322
1743,7.0,dropout,3.0,0.05,-0.07486435002238497
1744,7.0,dropout,4.0,0.05,0.040137343385585875
1745,7.0,dropout,5.0,0.05,-0.03581711191434116
1746,7.0,dropout,6.0,0.05,-0.01695191231001775
1747,7.0,dropout,7.0,0.05,0.03095151872036319
1748,7.0,dropout,8.0,0.05,-0.04307108835764244
1749,7.0,dropout,9.0,0.05,0.1584069261668162
1750,7.0,dropout,0.0,0.15000000000000002,0.27534618931936927
1751,7.0,dropout,1.0,0.15000000000000002,0.3551996951056701
1752,7.0,dropout,2.0,0.15000000000000002,0.11916084205914364
1753,7.0,dropout,3.0,0.15000000000000002,0.14062364893257973
1754,7.0,dropout,4.0,0.15000000000000002,0.1309411485500659
1755,7.0,dropout,5.0,0.15000000000000002,0.18200722211028045
1756,7.0,dropout,6.0,0.15000000000000002,0.23139605044439587
1757,7.0,dropout,7.0,0.15000000000000002,0.18975040106254712
1758,7.0,dropout,8.0,0.15000000000000002,0.3385968585988426
1759,7.0,dropout,9.0,0.15000000000000002,0.12225491714346506
1760,8.0,dropout,0.0,0.25,0.7577985615367807
1761,8.0,dropout,1.0,0.25,0.6894256900933775
1762,8.0,dropout,2.0,0.25,0.6997223484997916
1763,8.0,dropout,3.0,0.25,0.6003532392318973
1764,8.0,dropout,4.0,0.25,0.636147108574145
1765,8.0,dropout,5.0,0.25,0.511208230832521
1766,8.0,dropout,6.0,0.25,0.5981820776083387
1767,8.0,dropout,7.0,0.25,0.6215019595358983
1768,8.0,dropout,8.0,0.25,0.7055954696065623
1769,8.0,dropout,9.0,0.25,0.7607465942549527
1770,8.0,dropout,0.0,0.05,0.008754340263088033
1771,8.0,dropout,1.0,0.05,-0.06432995140769687
1772,8.0,dropout,2.0,0.05,0.027702290219894444
1773,8.0,dropout,3.0,0.05,0.2329281461853324
1774,8.0,dropout,4.0,0.05,-0.1442740421162435
1775,8.0,dropout,5.0,0.05,-0.14928540045428315
1776,8.0,dropout,6.0,0.05,0.008223754587602827
1777,8.0,dropout,7.0,0.05,-0.16005388582678445
1778,8.0,dropout,8.0,0.05,0.05885984030380883
1779,8.0,dropout,9.0,0.05,0.03150117540367705
1780,9.0,dropout,0.0,0.15000000000000002,0.35607113516278055
1781,9.0,dropout,1.0,0.15000000000000002,0.3089537257273514
1782,9.0,dropout,2.0,0.15000000000000002,0.29403669008746425
1783,9.0,dropout,3.0,0.15000000000000002,0.24537798339852165
1784,9.0,dropout,4.0,0.15000000000000002,0.14133968362274923
1785,9.0,dropout,5.0,0.15000000000000002,0.2508686451195257
1786,9.0,dropout,6.0,0.15000000000000002,0.23135632168420725
1787,9.0,dropout,7.0,0.15000000000000002,0.2543667424724255
1788,9.0,dropout,8.0,0.15000000000000002,0.2429381557028394
1789,9.0,dropout,9.0,0.15000000000000002,0.19314604607663552
1790,9.0,dropout,0.0,0.25,0.7159674982377456
1791,9.0,dropout,1.0,0.25,0.7268487764525257
1792,9.0,dropout,2.0,0.25,0.7610905572570283
1793,9.0,dropout,3.0,0.25,0.6285918466320513
1794,9.0,dropout,4.0,0.25,0.5240210601826041
1795,9.0,dropout,5.0,0.25,0.6934538083067513
1796,9.0,dropout,6.0,0.25,0.570855169813968
1797,9.0,dropout,7.0,0.25,0.6121460353540255
1798,9.0,dropout,8.0,0.25,0.6412795296767352
1799,9.0,dropout,9.0,0.25,0.7732230107118746
1800,10.0,dropout,0.0,0.05,0.042361417941005605
1801,10.0,dropout,1.0,0.05,0.08210102424442663
1802,10.0,dropout,2.0,0.05,0.026154644497020138
1803,10.0,dropout,3.0,0.05,0.05366211120729611
1804,10.0,dropout,4.0,0.05,-0.04165697061673605
1805,10.0,dropout,5.0,0.05,0.006801195361993188
1806,10.0,dropout,6.0,0.05,0.08102642885981987
1807,10.0,dropout,7.0,0.05,0.04810698278275877
1808,10.0,dropout,8.0,0.05,0.050744226366221584
1809,10.0,dropout,9.0,0.05,-0.012815912440852773
1810,10.0,dropout,0.0,0.15000000000000002,0.11679992782901318
1811,10.0,dropout,1.0,0.15000000000000002,0.19252375082550205
1812,10.0,dropout,2.0,0.15000000000000002,0.4467229978807103
1813,10.0,dropout,3.0,0.15000000000000002,0.16117360449769724
1814,10.0,dropout,4.0,0.15000000000000002,0.20591469865395923
1815,10.0,dropout,5.0,0.15000000000000002,0.3863878160938662
1816,10.0,dropout,6.0,0.15000000000000002,0.12142062274076736
1817,10.0,dropout,7.0,0.15000000000000002,0.18522204369788364
1818,10.0,dropout,8.0,0.15000000000000002,0.16921247206421006
1819,10.0,dropout,9.0,0.15000000000000002,0.29641687997098765
1820,11.0,dropout,0.0,0.25,0.5790110746495667
1821,11.0,dropout,1.0,0.25,0.6150105261074038
1822,11.0,dropout,2.0,0.25,0.5946621092846902
1823,11.0,dropout,3.0,0.25,0.5281209885667743
1824,11.0,dropout,4.0,0.25,0.6846719121341902
1825,11.0,dropout,5.0,0.25,0.4649737135857315
1826,11.0,dropout,6.0,0.25,0.6577003933889183
1827,11.0,dropout,7.0,0.25,0.5805588059585369
1828,11.0,dropout,8.0,0.25,0.634094897867636
1829,11.0,dropout,9.0,0.25,0.6109524330042982
1830,11.0,dropout,0.0,0.05,0.09600771078768552
1831,11.0,dropout,1.0,0.05,-0.037017113751268954
1832,11.0,dropout,2.0,0.05,-0.0311241128118775
1833,11.0,dropout,3.0,0.05,0.06615218533321214
1834,11.0,dropout,4.0,0.05,-0.018294399225534667
1835,11.0,dropout,5.0,0.05,0.15085561685603383
1836,11.0,dropout,6.0,0.05,0.10267675828438896
1837,11.0,dropout,7.0,0.05,-0.06247453734205681
1838,11.0,dropout,8.0,0.05,0.043916152763203625
1839,11.0,dropout,9.0,0.05,0.01893990948971015
1840,12.0,dropout,0.0,0.15000000000000002,0.18895821237388136
1841,12.0,dropout,1.0,0.15000000000000002,0.26582023229442264
1842,12.0,dropout,2.0,0.15000000000000002,0.1674040933728404
1843,12.0,dropout,3.0,0.15000000000000002,0.28637792987122906
1844,12.0,dropout,4.0,0.15000000000000002,0.2919865877497716
1845,12.0,dropout,5.0,0.15000000000000002,0.1266028582258878
1846,12.0,dropout,6.0,0.15000000000000002,0.12090621831242257
1847,12.0,dropout,7.0,0.15000000000000002,0.20164788860906233
1848,12.0,dropout,8.0,0.15000000000000002,0.07016072227678247
1849,12.0,dropout,9.0,0.15000000000000002,0.09142291285571516
1850,12.0,dropout,0.0,0.25,0.7481378800755489
1851,12.0,dropout,1.0,0.25,0.5516815718827522
1852,12.0,dropout,2.0,0.25,0.6288266603370912
1853,12.0,dropout,3.0,0.25,0.3090001312728978
1854,12.0,dropout,4.0,0.25,0.5262642405976321
1855,12.0,dropout,5.0,0.25,0.5288401996012077
1856,12.0,dropout,6.0,0.25,0.7258955564900532
1857,12.0,dropout,7.0,0.25,0.6083646260375071
1858,12.0,dropout,8.0,0.25,0.487035217424839
1859,12.0,dropout,9.0,0.25,0.7014890307024386
1860,13.0,dropout,0.0,0.05,0.030126147869986998
1861,13.0,dropout,1.0,0.05,0.12420911148844542
1862,13.0,dropout,2.0,0.05,0.061000781316055734
1863,13.0,dropout,3.0,0.05,0.12089295502736443
1864,13.0,dropout,4.0,0.05,-0.1765006217434093
1865,13.0,dropout,5.0,0.05,0.03911689633522107
1866,13.0,dropout,6.0,0.05,-0.02739632165281685
1867,13.0,dropout,7.0,0.05,0.029880713753246246
1868,13.0,dropout,8.0,0.05,0.05948213026304443
1869,13.0,dropout,9.0,0.05,-0.10459590514146198
1870,13.0,dropout,0.0,0.15000000000000002,0.17369308662294958
1871,13.0,dropout,1.0,0.15000000000000002,0.2003316691646392
1872,13.0,dropout,2.0,0.15000000000000002,0.22195903262438524
1873,13.0,dropout,3.0,0.15000000000000002,0.1003872895859532
1874,13.0,dropout,4.0,0.15000000000000002,0.20192603296623346
1875,13.0,dropout,5.0,0.15000000000000002,0.23038727883874052
1876,13.0,dropout,6.0,0.15000000000000002,0.2918039582028245
1877,13.0,dropout,7.0,0.15000000000000002,0.1969359651138088
1878,13.0,dropout,8.0,0.15000000000000002,0.28647146916660415
1879,13.0,dropout,9.0,0.15000000000000002,0.34901249534302586
1880,14.0,dropout,0.0,0.25,0.4454425352835402
1881,14.0,dropout,1.0,0.25,0.7519685777806576
1882,14.0,dropout,2.0,0.25,0.6395047368913923
1883,14.0,dropout,3.0,0.25,0.5001941445878098
1884,14.0,dropout,4.0,0.25,0.5733616329245614
1885,14.0,dropout,5.0,0.25,0.5542780926555929
1886,14.0,dropout,6.0,0.25,0.7420361912073724
1887,14.0,dropout,7.0,0.25,0.6679435772621094
1888,14.0,dropout,8.0,0.25,0.666418534018861
1889,14.0,dropout,9.0,0.25,0.6226484193668222
1890,14.0,dropout,0.0,0.05,0.10029659237545921
1891,14.0,dropout,1.0,0.05,-0.07998338269006568
1892,14.0,dropout,2.0,0.05,-0.011401525764064679
1893,14.0,dropout,3.0,0.05,0.039078274839739885
1894,14.0,dropout,4.0,0.05,0.1259757374226543
1895,14.0,dropout,5.0,0.05,0.05558378902126354
1896,14.0,dropout,6.0,0.05,0.15987964906229207
1897,14.0,dropout,7.0,0.05,-0.17394289783488065
1898,14.0,dropout,8.0,0.05,-0.04137917502648486
1899,14.0,dropout,9.0,0.05,0.1517602673571416
1900,15.0,dropout,0.0,0.15000000000000002,0.1694332867949765
1901,15.0,dropout,1.0,0.15000000000000002,0.24512197040968495
1902,15.0,dropout,2.0,0.15000000000000002,0.21239129485341302
1903,15.0,dropout,3.0,0.15000000000000002,0.30990759313843685
1904,15.0,dropout,4.0,0.15000000000000002,0.20421938415181434
1905,15.0,dropout,5.0,0.15000000000000002,0.4166111518475234
1906,15.0,dropout,6.0,0.15000000000000002,0.16828275970971512
1907,15.0,dropout,7.0,0.15000000000000002,0.25931832361553614
1908,15.0,dropout,8.0,0.15000000000000002,0.22146064618268108
1909,15.0,dropout,9.0,0.15000000000000002,0.20621537116169905
1910,15.0,dropout,0.0,0.25,0.6110884780401178
1911,15.0,dropout,1.0,0.25,0.610488945151488
1912,15.0,dropout,2.0,0.25,0.7673424946437205
1913,15.0,dropout,3.0,0.25,0.6753590973496996
1914,15.0,dropout,4.0,0.25,0.8023312980458647
1915,15.0,dropout,5.0,0.25,0.5408613775707978
1916,15.0,dropout,6.0,0.25,0.7501443495887405
1917,15.0,dropout,7.0,0.25,0.7662250546691703
1918,15.0,dropout,8.0,0.25,0.6501444450268317
1919,15.0,dropout,9.0,0.25,0.6273327844617923
1920,16.0,dropout,0.0,0.05,-0.1648501434723138
1921,16.0,dropout,1.0,0.05,0.13313168495518113
1922,16.0,dropout,2.0,0.05,0.21937656020500076
1923,16.0,dropout,3.0,0.05,0.0714174618936574
1924,16.0,dropout,4.0,0.05,-0.020888062036975723
1925,16.0,dropout,5.0,0.05,-0.11930239960407885
1926,16.0,dropout,6.0,0.05,0.08829530726458254
1927,16.0,dropout,7.0,0.05,0.07796982411374183
1928,16.0,dropout,8.0,0.05,0.09787946813670548
1929,16.0,dropout,9.0,0.05,-0.053191947614203
1930,16.0,dropout,0.0,0.15000000000000002,0.24009591396380187
1931,16.0,dropout,1.0,0.15000000000000002,0.1975073214527658
1932,16.0,dropout,2.0,0.15000000000000002,0.006028726934543038
1933,16.0,dropout,3.0,0.15000000000000002,0.16445792111390278
1934,16.0,dropout,4.0,0.15000000000000002,0.1813682106939669
1935,16.0,dropout,5.0,0.15000000000000002,0.3272103693383188
1936,16.0,dropout,6.0,0.15000000000000002,0.15547628245211353
1937,16.0,dropout,7.0,0.15000000000000002,0.07709436895752655
1938,16.0,dropout,8.0,0.15000000000000002,-0.009816267804575174
1939,16.0,dropout,9.0,0.15000000000000002,0.3364749919742036
1940,17.0,dropout,0.0,0.25,0.7369032531477123
1941,17.0,dropout,1.0,0.25,0.4889654584769627
1942,17.0,dropout,2.0,0.25,0.5218188288037119
1943,17.0,dropout,3.0,0.25,0.6286733482413895
1944,17.0,dropout,4.0,0.25,0.6424421595181375
1945,17.0,dropout,5.0,0.25,0.6073133631832771
1946,17.0,dropout,6.0,0.25,0.70472595092037
1947,17.0,dropout,7.0,0.25,0.6671912444297693
1948,17.0,dropout,8.0,0.25,0.693624539147494
1949,17.0,dropout,9.0,0.25,0.7828212849955066
1950,17.0,dropout,0.0,0.05,0.08240127678309522
1951,17.0,dropout,1.0,0.05,0.053435301694292926
1952,17.0,dropout,2.0,0.05,-0.0746517934406479
1953,17.0,dropout,3.0,0.05,0.04475477295016177
1954,17.0,dropout,4.0,0.05,0.041248355447901994
1955,17.0,dropout,5.0,0.05,0.06569106767215316
1956,17.0,dropout,6.0,0.05,0.03821287616196277
1957,17.0,dropout,7.0,0.05,-0.20376560163140617
1958,17.0,dropout,8.0,0.05,0.2077930911619129
1959,17.0,dropout,9.0,0.05,-0.010348696882752167
1960,18.0,dropout,0.0,0.15000000000000002,0.39231251879608664
1961,18.0,dropout,1.0,0.15000000000000002,0.2679308279949224
1962,18.0,dropout,2.0,0.15000000000000002,0.36861080587256423
1963,18.0,dropout,3.0,0.15000000000000002,0.17845254591689472
1964,18.0,dropout,4.0,0.15000000000000002,0.18367455949539022
1965,18.0,dropout,5.0,0.15000000000000002,0.10611031296553323
1966,18.0,dropout,6.0,0.15000000000000002,0.16403592819044194
1967,18.0,dropout,7.0,0.15000000000000002,0.09964328567006342
1968,18.0,dropout,8.0,0.15000000000000002,0.3427915454510615
1969,18.0,dropout,9.0,0.15000000000000002,0.08487409235042895
1970,18.0,dropout,0.0,0.25,0.4512395123102011
1971,18.0,dropout,1.0,0.25,0.7223123972255275
1972,18.0,dropout,2.0,0.25,0.6355861901488318
1973,18.0,dropout,3.0,0.25,0.5900468021747411
1974,18.0,dropout,4.0,0.25,0.711535306229433
1975,18.0,dropout,5.0,0.25,0.5980085014064802
1976,18.0,dropout,6.0,0.25,0.5990796794624962
1977,18.0,dropout,7.0,0.25,0.5297476508938865
1978,18.0,dropout,8.0,0.25,0.5630797731719696
1979,18.0,dropout,9.0,0.25,0.7468238382292911
1980,19.0,dropout,0.0,0.05,-0.22309756059917177
1981,19.0,dropout,1.0,0.05,0.12509327931210204
1982,19.0,dropout,2.0,0.05,0.06667648439703086
1983,19.0,dropout,3.0,0.05,-0.0461365238321267
1984,19.0,dropout,4.0,0.05,-0.032198344707001614
1985,19.0,dropout,5.0,0.05,-0.08681526108679319
1986,19.0,dropout,6.0,0.05,0.0028204666899582127
1987,19.0,dropout,7.0,0.05,-0.11142606033246813
1988,19.0,dropout,8.0,0.05,-0.0061220788613789955
1989,19.0,dropout,9.0,0.05,0.11990443137174951
1990,19.0,dropout,0.0,0.15000000000000002,0.24663681147995506
1991,19.0,dropout,1.0,0.15000000000000002,0.22627906184382435
1992,19.0,dropout,2.0,0.15000000000000002,0.23324215034453963
1993,19.0,dropout,3.0,0.15000000000000002,0.36221700464998463
1994,19.0,dropout,4.0,0.15000000000000002,0.280836914230617
1995,19.0,dropout,5.0,0.15000000000000002,0.3965587689099538
1996,19.0,dropout,6.0,0.15000000000000002,0.13965252990707136
